id,carat,cut,color,clarity,depth,table,x,y,z,price
119918,1.04,Premium,F,SI2,59.1,58.0,6.66,6.62,3.93,3461
119919,0.31,Ideal,G,IF,61.0,57.0,4.33,4.37,2.66,924
119920,1.2,Very Good,D,VS2,61.6,59.0,6.78,6.82,4.19,8603
119921,0.51,Very Good,G,VVS2,62.6,58.0,5.08,5.11,3.19,2260
119922,2.03,Ideal,I,SI1,62.2,57.0,8.13,8.17,5.07,14752
119923,1.05,Premium,D,VS2,62.3,57.0,6.46,6.48,4.03,6951
119924,0.8,Very Good,G,VS2,62.8,56.0,5.86,5.9,3.68,3136
119925,2.05,Premium,G,SI1,61.9,60.0,8.2,8.15,5.05,17024
119926,0.53,Ideal,F,VVS2,61.7,54.0,5.24,5.22,3.23,2290
119927,0.3,Ideal,H,SI1,61.7,55.0,4.31,4.33,2.66,554
119928,1.21,Premium,H,VS1,62.5,59.0,6.76,6.71,4.22,7324
119929,1.3,Ideal,I,VS1,61.0,57.0,7.03,6.98,4.29,7091
119930,0.76,Ideal,H,VS2,62.6,56.0,5.77,5.82,3.63,2908
119931,0.32,Very Good,I,VVS2,62.8,54.0,4.36,4.4,2.75,628
119932,0.5,Premium,D,VS2,59.6,57.0,5.1,5.14,3.06,1813
119933,1.14,Premium,H,SI2,61.2,59.0,6.75,6.67,4.11,3818
119934,1.01,Premium,F,SI1,61.0,57.0,6.5,6.43,3.94,5601
119935,0.74,Very Good,G,VVS2,62.4,59.0,5.73,5.79,3.59,2905
119936,0.42,Ideal,F,VVS2,61.1,56.0,4.83,4.86,2.96,1073
119937,1.01,Good,E,SI1,63.8,58.0,6.38,6.33,4.06,5264
119938,0.96,Premium,H,SI1,61.5,58.0,6.37,6.3,3.9,4127
119939,1.3,Ideal,I,VS2,61.9,55.0,6.99,7.04,4.34,5300
119940,1.01,Ideal,G,VVS2,61.6,58.0,6.34,6.42,3.93,7267
119941,0.52,Very Good,I,SI1,63.2,58.0,5.11,5.14,3.23,1057
119942,1.73,Premium,H,SI2,63.0,59.0,7.55,7.58,4.8,9494
119943,0.31,Ideal,G,SI2,61.5,55.0,4.34,4.36,2.67,408
119944,0.71,Premium,G,VS1,60.4,57.0,5.84,5.8,3.51,3071
119945,0.53,Premium,D,VS2,60.2,58.0,5.24,5.22,3.15,1715
119946,1.11,Ideal,H,VS2,62.1,57.0,6.63,6.68,4.13,6175
119947,0.33,Ideal,G,VS1,62.2,54.0,4.4,4.43,2.75,577
119948,1.26,Ideal,E,SI2,62.3,57.0,7.0,6.91,4.33,6397
119949,1.01,Premium,F,SI1,61.9,59.0,6.41,6.38,3.96,4899
119950,1.11,Good,G,VS2,61.3,65.0,6.71,6.68,4.1,5923
119951,0.57,Ideal,G,VS1,61.4,57.0,5.36,5.4,3.3,1944
119952,0.31,Ideal,H,VVS1,62.1,56.0,4.35,4.37,2.71,840
119953,0.51,Ideal,E,VS2,61.6,55.0,5.15,5.18,3.18,1669
119954,0.34,Ideal,G,VS2,62.3,56.0,4.46,4.48,2.79,565
119955,1.2,Good,D,SI1,63.4,56.0,6.72,6.7,4.24,7692
119956,0.7,Premium,F,SI1,61.9,57.0,5.67,5.69,3.52,2562
119957,0.32,Premium,H,VS2,61.2,59.0,4.35,4.38,2.67,505
119958,1.02,Good,F,SI2,63.6,56.0,6.37,6.41,4.07,4062
119959,0.76,Very Good,E,SI2,60.2,59.0,5.89,5.94,3.57,3105
119960,1.51,Good,J,SI2,63.6,62.0,7.26,7.3,4.62,6541
119961,1.5,Very Good,G,SI1,62.7,55.0,7.32,7.38,4.61,11452
119962,0.9,Good,D,SI2,63.7,57.0,6.06,6.1,3.87,3135
119963,0.32,Ideal,G,VS2,62.2,55.0,4.38,4.41,2.73,524
119964,0.53,Ideal,G,SI1,61.5,56.0,5.19,5.23,3.2,1433
119965,1.01,Ideal,G,VS2,62.8,58.0,6.42,6.44,4.03,6587
119966,0.7,Very Good,E,VS2,60.6,58.0,5.74,5.77,3.49,3062
119967,0.91,Premium,I,VS1,60.6,59.0,6.28,6.24,3.78,3748
119968,1.04,Premium,E,SI2,61.2,59.0,6.51,6.56,4.01,5284
119969,1.3,Very Good,H,VS1,61.6,58.0,6.97,7.05,4.32,8346
119970,0.83,Premium,G,SI1,62.3,60.0,5.97,6.01,3.72,2757
119971,1.61,Ideal,G,VS2,61.2,57.0,7.49,7.53,4.59,14350
119972,0.71,Premium,F,SI1,61.9,57.0,5.67,5.69,3.52,2214
119973,0.91,Premium,D,SI2,61.7,57.0,6.22,6.23,3.84,3763
119974,0.83,Premium,F,SI2,60.7,59.0,6.07,6.03,3.67,2791
119975,1.02,Very Good,E,SI2,63.4,57.0,6.36,6.41,4.03,4238
119976,0.95,Very Good,E,SI1,62.7,56.0,6.26,6.3,3.93,5152
119977,1.54,Ideal,H,VVS2,61.7,56.0,7.48,7.43,4.6,12092
119978,0.9,Premium,F,SI2,61.1,61.0,6.22,6.15,3.77,3794
119979,1.07,Ideal,F,VS1,62.2,56.0,6.55,6.62,4.09,8035
119980,1.02,Ideal,H,SI1,61.2,57.0,6.5,6.47,3.97,4749
119981,0.33,Ideal,F,VVS1,61.4,55.0,4.46,4.48,2.74,926
119982,0.43,Ideal,E,SI1,62.1,56.0,4.8,4.83,2.99,755
119983,0.58,Premium,E,SI1,61.1,59.0,5.41,5.38,3.3,1608
119984,0.51,Ideal,H,VS2,61.8,56.0,5.12,5.15,3.17,1572
119985,0.3,Very Good,I,SI1,60.2,59.0,4.3,4.34,2.61,436
119986,1.26,Premium,H,VS1,61.5,58.0,6.98,6.94,4.28,8915
119987,1.0,Premium,D,SI2,61.3,59.0,6.45,6.41,3.94,5160
119988,1.55,Very Good,I,VS1,61.0,55.0,7.47,7.44,4.54,10913
119989,0.56,Ideal,F,SI2,61.3,55.0,5.33,5.36,3.28,1421
119990,1.15,Premium,G,SI2,62.3,59.0,6.73,6.65,4.17,4586
119991,0.41,Good,E,SI1,63.6,56.0,4.73,4.75,3.01,875
119992,1.23,Ideal,I,VS2,61.6,58.0,6.91,6.84,4.23,6442
119993,0.33,Ideal,E,VS2,62.1,55.0,4.41,4.44,2.75,928
119994,0.3,Premium,F,SI1,60.5,58.0,4.35,4.31,2.61,612
119995,0.3,Ideal,G,VS1,62.5,55.0,4.29,4.32,2.69,605
119996,0.36,Very Good,D,SI1,61.9,55.0,4.55,4.59,2.83,635
119997,1.01,Premium,G,VS2,59.6,62.0,6.55,6.52,3.89,6066
119998,0.72,Ideal,I,VVS2,61.5,56.0,5.73,5.79,3.54,2492
119999,0.2,Premium,I,VS1,59.8,59.0,3.79,3.77,2.3,367
120000,0.63,Ideal,F,SI1,61.6,56.0,5.5,5.54,3.4,1980
120001,1.52,Premium,H,VS2,61.5,59.0,7.39,7.33,4.52,9935
120002,0.5,Ideal,E,SI1,62.2,54.0,5.08,5.11,3.17,1624
120003,2.02,Ideal,I,SI2,62.3,54.0,8.04,7.94,4.98,12798
120004,0.9,Very Good,G,SI2,62.3,59.0,6.1,6.12,3.81,3380
120005,0.4,Very Good,E,SI1,61.2,60.0,4.77,4.8,2.93,687
120006,0.31,Premium,J,VS2,61.9,59.0,4.31,4.35,2.68,378
120007,0.91,Very Good,G,VS2,63.4,55.0,6.21,6.16,3.93,4679
120008,0.58,Very Good,G,VS2,59.9,61.0,5.36,5.33,3.21,1609
120009,0.33,Ideal,G,VS2,62.3,57.0,4.41,4.39,2.74,579
120010,0.32,Ideal,G,VVS1,61.9,57.0,4.39,4.41,2.72,842
120011,0.31,Ideal,E,VVS1,61.9,55.0,4.38,4.42,2.72,983
120012,1.56,Ideal,I,SI1,60.9,57.0,7.47,7.51,4.57,8256
120013,1.01,Ideal,F,SI2,59.9,57.0,6.53,6.58,3.93,4281
120014,0.32,Premium,I,VS2,61.9,59.0,4.38,4.34,2.7,463
120015,0.51,Very Good,G,SI1,62.8,56.0,5.12,5.09,3.2,1260
120016,0.55,Ideal,I,VS1,60.9,59.0,5.3,5.33,3.23,1395
120017,1.0,Very Good,E,SI1,63.3,56.0,6.26,6.29,3.97,5665
120018,0.72,Ideal,D,SI1,62.3,58.0,5.74,5.73,3.57,2808
120019,0.55,Ideal,I,VVS1,61.0,56.0,5.29,5.32,3.24,1621
120020,0.31,Very Good,G,VVS1,63.1,54.0,4.36,4.34,2.75,816
120021,0.56,Ideal,E,VS2,61.3,57.0,5.31,5.36,3.27,1916
120022,0.41,Ideal,F,VVS1,61.5,56.0,4.78,4.81,2.95,1363
120023,0.9,Ideal,G,SI2,61.0,56.0,6.18,6.21,3.78,3530
120024,2.21,Premium,H,VS2,61.7,60.0,8.42,8.29,5.13,18532
120025,2.0,Premium,I,VS2,61.3,59.0,8.14,8.06,4.97,13337
120026,0.72,Very Good,F,SI1,62.7,58.0,5.69,5.75,3.58,2671
120027,0.42,Very Good,F,VVS2,61.4,59.0,4.81,4.83,2.96,1142
120028,2.14,Premium,G,VS2,62.9,59.0,8.16,8.14,5.14,18166
120029,1.01,Premium,E,SI2,62.1,59.0,6.41,6.38,3.97,4232
120030,0.3,Ideal,J,SI1,62.3,54.9,4.32,4.35,2.7,365
120031,0.7,Good,G,VVS2,58.5,61.0,5.76,5.84,3.39,3257
120032,0.46,Ideal,G,SI1,59.8,59.0,4.99,5.03,2.98,1055
120033,0.7,Very Good,D,VS1,62.4,59.0,5.64,5.71,3.54,2743
120034,1.5,Good,F,SI2,60.5,63.0,7.22,7.17,4.32,7589
120035,0.53,Very Good,E,SI1,59.2,60.0,5.26,5.29,3.14,1303
120036,0.33,Ideal,G,VS1,62.1,56.0,4.41,4.44,2.75,666
120037,1.03,Ideal,H,VS2,62.0,56.0,6.49,6.47,4.01,5747
120038,1.01,Premium,D,SI1,61.0,60.0,6.41,6.45,3.92,5800
120039,0.31,Ideal,F,VVS2,61.8,54.0,4.36,4.39,2.7,637
120040,1.61,Very Good,F,VS1,62.9,59.0,7.39,7.49,4.67,15467
120041,1.66,Premium,G,VS2,61.8,58.0,7.67,7.62,4.71,14266
120042,0.79,Ideal,I,SI1,59.8,57.0,5.99,5.91,3.55,2376
120043,0.73,Ideal,E,VS2,61.7,54.0,5.79,5.81,3.57,3145
120044,0.81,Premium,F,SI1,60.7,55.0,6.09,6.07,3.68,3254
120045,1.21,Premium,H,SI1,61.3,60.0,6.89,6.84,4.21,7468
120046,0.73,Very Good,G,SI2,59.7,59.0,5.88,5.93,3.52,2385
120047,1.01,Very Good,D,SI2,61.6,63.0,6.37,6.41,3.93,3563
120048,0.72,Ideal,E,SI2,62.7,55.0,5.71,5.74,3.59,2398
120049,0.24,Good,G,VVS2,63.8,55.0,3.96,3.95,2.53,401
120050,0.25,Ideal,H,VS1,62.6,53.0,4.09,4.14,2.57,453
120051,0.51,Ideal,D,SI2,62.4,57.0,5.09,5.03,3.15,1221
120052,1.03,Very Good,E,SI1,63.3,57.0,6.37,6.42,4.05,5646
120053,1.01,Good,D,VS2,63.9,57.0,6.31,6.39,4.06,7848
120054,1.26,Ideal,J,SI1,62.1,56.0,6.94,6.9,4.3,5179
120055,0.4,Ideal,E,SI1,62.4,57.0,4.69,4.72,2.93,687
120056,0.52,Ideal,F,VVS1,61.0,56.0,5.17,5.2,3.16,2318
120057,1.0,Ideal,J,VS2,61.5,57.0,6.44,6.35,3.94,3808
120058,0.72,Premium,H,VS2,60.3,61.0,5.74,5.77,3.47,2050
120059,0.32,Very Good,I,SI2,63.4,56.0,4.37,4.34,2.76,374
120060,0.81,Ideal,F,VS1,61.8,56.0,6.0,5.96,3.72,3949
120061,0.3,Ideal,F,VS1,62.2,57.0,4.27,4.3,2.67,621
120062,1.2,Premium,I,SI1,62.3,60.0,6.77,6.71,4.21,5951
120063,0.54,Ideal,F,SI1,61.6,57.0,5.22,5.26,3.23,1436
120064,1.5,Very Good,E,VS2,59.5,62.0,7.4,7.48,4.42,12587
120065,0.44,Premium,F,SI1,61.7,58.0,4.88,4.83,3.0,970
120066,1.5,Very Good,G,SI2,62.8,57.0,7.25,7.29,4.57,8537
120067,0.32,Premium,G,IF,60.5,59.0,4.43,4.45,2.69,954
120068,0.51,Premium,F,VS2,58.0,59.0,5.25,5.23,3.05,1444
120069,0.31,Very Good,H,VS1,63.3,58.0,4.31,4.28,2.72,698
120070,1.02,Premium,G,SI2,61.9,59.0,6.51,6.41,3.99,4414
120071,1.56,Ideal,F,SI1,62.3,55.0,7.45,7.41,4.62,12490
120072,0.33,Ideal,I,VS1,62.1,54.0,4.45,4.47,2.77,571
120073,0.78,Ideal,G,SI2,62.0,57.0,5.92,5.97,3.68,2714
120074,0.4,Ideal,F,VS1,62.7,57.0,4.68,4.72,2.95,995
120075,1.0,Good,D,SI1,64.1,54.0,6.25,6.32,4.02,5105
120076,0.55,Ideal,D,VS2,62.0,56.0,5.24,5.29,3.27,2054
120077,1.02,Premium,F,VS2,62.2,58.0,6.43,6.38,3.99,6301
120078,1.0,Good,F,SI1,64.6,58.0,6.27,6.24,4.05,4133
120079,1.51,Premium,D,SI2,61.4,60.0,7.4,7.36,4.52,8794
120080,0.74,Very Good,D,VS2,62.9,60.0,5.76,5.73,3.61,3668
120081,1.12,Ideal,H,VS1,61.3,57.0,6.68,6.72,4.11,6990
120082,0.3,Very Good,H,SI1,63.4,58.0,4.26,4.24,2.69,540
120083,0.42,Ideal,F,VVS2,61.9,56.0,4.81,4.77,2.97,1103
120084,1.21,Ideal,G,VVS2,62.2,55.0,6.88,6.84,4.26,9715
120085,1.01,Premium,H,SI2,61.8,58.0,6.38,6.44,3.96,4200
120086,1.01,Ideal,H,SI1,62.6,57.0,6.37,6.41,4.0,4434
120087,0.33,Very Good,E,SI1,60.5,61.0,4.45,4.49,2.71,479
120088,0.33,Ideal,G,VVS1,60.7,56.0,4.51,4.53,2.75,1114
120089,0.41,Premium,I,VVS2,61.2,58.0,4.81,4.77,2.93,1061
120090,0.43,Very Good,G,VVS2,62.8,58.0,4.77,4.8,3.01,1088
120091,0.71,Very Good,E,SI2,62.1,57.0,5.68,5.72,3.54,2125
120092,1.2,Very Good,G,SI1,61.6,60.0,6.82,6.78,4.19,7106
120093,0.29,Ideal,F,VVS2,62.5,58.0,4.21,4.23,2.64,664
120094,0.41,Ideal,J,SI2,61.8,54.0,4.76,4.78,2.95,557
120095,1.02,Good,G,SI2,61.8,60.0,6.29,6.35,3.91,3749
120096,0.5,Ideal,F,VS1,62.7,55.0,5.09,5.12,3.2,1684
120097,0.33,Ideal,I,VS2,61.7,55.0,4.43,4.46,2.74,631
120098,1.01,Premium,F,VS2,62.0,62.0,6.36,6.39,3.95,8426
120099,1.03,Ideal,F,VS2,60.7,56.0,6.6,6.55,3.99,5902
120100,0.92,Premium,E,SI2,62.9,58.0,6.18,6.22,3.89,3892
120101,1.01,Good,G,SI1,63.3,58.0,6.39,6.35,4.03,4401
120102,0.5,Ideal,E,VS2,62.0,56.0,5.08,5.12,3.16,1629
120103,1.01,Very Good,H,SI1,62.8,58.0,6.3,6.35,3.97,4419
120104,0.55,Ideal,F,VS1,61.4,55.0,5.27,5.32,3.26,1939
120105,0.9,Ideal,H,VS1,61.7,56.0,6.21,6.15,3.82,4181
120106,1.0,Premium,F,SI1,61.2,59.0,6.4,6.43,3.92,4637
120107,1.18,Good,E,SI2,63.2,55.0,6.74,6.7,4.25,5316
120108,0.3,Ideal,H,VVS2,61.7,55.0,4.31,4.32,2.67,776
120109,1.04,Very Good,G,VS2,61.2,57.0,6.51,6.54,4.0,6632
120110,0.24,Ideal,G,VVS2,61.5,56.0,4.01,4.05,2.48,525
120111,1.17,Premium,I,SI1,62.2,58.0,6.74,6.68,4.18,4718
120112,1.5,Very Good,G,SI1,62.8,58.0,7.32,7.27,4.57,10504
120113,0.61,Premium,F,SI2,62.3,58.0,5.41,5.38,3.35,1195
120114,0.81,Premium,D,SI1,61.2,59.0,5.96,5.93,3.64,3372
120115,2.11,Ideal,G,SI1,61.7,57.0,8.2,8.13,5.04,17534
120116,0.42,Ideal,F,VS2,61.4,57.0,4.82,4.78,2.95,975
120117,0.57,Ideal,F,SI2,59.0,57.0,5.44,5.39,3.17,1280
120118,0.32,Premium,H,VS2,61.3,59.0,4.42,4.38,2.7,648
120119,0.78,Good,H,SI2,57.9,64.0,6.05,6.0,3.51,2428
120120,0.7,Premium,D,VS2,61.5,58.0,5.73,5.7,3.52,3088
120121,0.3,Premium,F,VS2,61.9,59.0,4.31,4.26,2.66,776
120122,0.32,Ideal,I,SI1,61.4,56.0,4.41,4.46,2.72,576
120123,0.41,Ideal,D,SI1,61.9,56.0,4.76,4.78,2.96,769
120124,0.3,Premium,H,VVS2,61.6,58.0,4.27,4.31,2.65,776
120125,0.5,Good,F,SI2,61.6,61.0,5.04,5.01,3.12,931
120126,0.72,Premium,E,VS2,62.0,59.0,5.71,5.67,3.53,2952
120127,1.11,Very Good,F,SI2,63.0,55.0,6.61,6.66,4.17,4668
120128,1.12,Ideal,G,VS2,61.8,56.0,6.68,6.66,4.13,7533
120129,0.7,Premium,J,VS2,62.1,58.0,5.64,5.67,3.51,1866
120130,1.52,Ideal,J,VS2,60.8,56.4,7.51,7.46,4.55,9141
120131,1.21,Ideal,H,SI1,60.5,56.0,6.94,6.91,4.2,6962
120132,0.81,Ideal,G,SI2,61.9,57.0,5.97,5.95,3.69,2318
120133,0.9,Ideal,E,SI2,62.6,57.0,6.15,6.12,3.84,3763
120134,0.34,Ideal,G,VVS1,62.1,57.0,4.46,4.49,2.78,921
120135,1.01,Ideal,H,SI2,60.5,56.0,6.52,6.5,3.94,4128
120136,1.55,Ideal,E,SI2,62.3,55.0,7.4,7.36,4.62,10278
120137,0.58,Very Good,E,VS1,62.2,55.0,5.38,5.3,3.33,1986
120138,1.01,Very Good,F,SI2,63.2,58.0,6.36,6.34,4.01,3721
120139,1.53,Ideal,E,SI1,62.9,58.0,7.3,7.37,4.61,13324
120140,1.05,Ideal,G,VVS2,62.3,56.0,6.53,6.55,4.07,7848
120141,0.32,Ideal,H,VS1,62.0,54.0,4.38,4.41,2.73,586
120142,1.01,Very Good,H,VS2,62.8,59.0,6.38,6.34,4.0,4805
120143,0.3,Ideal,G,IF,62.0,55.0,4.32,4.31,2.67,957
120144,0.32,Ideal,H,IF,62.0,55.0,4.39,4.41,2.73,763
120145,0.9,Premium,E,SI1,59.8,60.0,6.28,6.25,3.74,3819
120146,0.9,Good,E,SI1,63.2,59.0,6.13,6.09,3.86,4229
120147,1.0,Premium,D,SI1,60.0,54.0,6.48,6.44,3.88,5849
120148,0.38,Ideal,F,VS1,62.0,55.0,4.68,4.64,2.89,790
120149,0.97,Fair,I,SI1,56.8,63.0,6.53,6.45,3.67,4950
120150,1.02,Premium,H,SI1,62.6,59.0,6.47,6.38,4.01,4250
120151,0.95,Very Good,E,SI2,61.6,56.0,6.34,6.38,3.93,4092
120152,0.56,Ideal,G,SI1,61.5,57.0,5.29,5.33,3.27,1417
120153,0.7,Ideal,H,VS1,61.5,55.0,5.71,5.73,3.51,2536
120154,0.26,Ideal,G,VVS2,62.2,56.0,4.07,4.09,2.53,545
120155,1.2,Premium,H,SI2,61.1,61.0,6.76,6.82,4.15,4845
120156,0.71,Very Good,F,SI1,63.4,58.0,5.67,5.65,3.58,2335
120157,1.12,Premium,H,SI2,62.5,58.0,6.72,6.63,4.17,4558
120158,1.01,Very Good,H,VS2,60.7,60.0,6.5,6.45,3.94,5226
120159,0.33,Ideal,G,VS2,62.5,57.0,4.42,4.38,2.76,689
120160,0.51,Good,E,VS1,59.0,60.0,5.24,5.26,3.11,1792
120161,1.04,Ideal,E,VS1,61.8,56.0,6.49,6.55,4.03,8167
120162,1.12,Premium,I,SI1,62.6,60.0,6.57,6.49,4.09,4133
120163,0.39,Premium,H,VVS1,60.7,58.0,4.73,4.7,2.87,943
120164,0.55,Very Good,D,VS1,60.8,58.0,5.27,5.29,3.21,2336
120165,0.34,Premium,D,VVS2,61.9,58.0,4.48,4.47,2.77,1102
120166,1.5,Good,J,VS2,64.2,56.0,7.17,7.22,4.62,7177
120167,0.62,Ideal,G,SI1,62.3,54.0,5.44,5.47,3.4,1441
120168,0.31,Premium,G,VVS1,62.1,59.0,4.36,4.33,2.7,816
120169,0.31,Ideal,D,SI2,61.2,56.0,4.38,4.37,2.68,463
120170,0.34,Very Good,G,VVS2,63.4,57.0,4.5,4.45,2.84,1097
120171,0.79,Ideal,J,SI2,61.4,56.0,5.92,5.95,3.65,1163
120172,0.51,Very Good,D,SI1,61.7,55.0,5.13,5.15,3.17,1369
120173,1.52,Ideal,G,VVS2,61.7,57.0,7.33,7.37,4.54,15394
120174,2.07,Very Good,I,SI2,59.8,58.0,8.23,8.26,4.93,11189
120175,0.25,Very Good,D,SI1,62.4,56.0,4.0,4.05,2.5,363
120176,1.51,Premium,H,SI1,62.3,60.0,7.33,7.3,4.55,9266
120177,0.76,Ideal,D,SI2,61.8,55.0,5.85,5.9,3.63,2298
120178,1.22,Ideal,I,SI2,60.9,59.0,6.86,6.91,4.2,5257
120179,0.3,Ideal,H,VS1,61.6,56.0,4.3,4.34,2.65,524
120180,0.55,Premium,D,SI1,61.2,59.0,5.25,5.28,3.22,1625
120181,0.24,Very Good,E,VVS2,62.8,58.0,4.0,4.03,2.53,552
120182,0.9,Very Good,G,VS2,62.8,57.0,6.13,6.15,3.85,3833
120183,1.01,Premium,G,I1,62.7,58.0,6.31,6.27,3.95,2990
120184,0.31,Ideal,E,SI1,61.0,55.0,4.41,4.43,2.7,489
120185,0.31,Very Good,G,VVS1,60.4,59.0,4.4,4.43,2.66,789
120186,0.9,Ideal,D,VS2,61.2,57.0,6.1,6.03,3.71,4843
120187,2.25,Ideal,I,SI1,62.1,55.0,8.4,8.37,5.21,14028
120188,0.53,Ideal,E,VS2,61.3,56.0,5.22,5.2,3.19,1601
120189,0.51,Ideal,E,SI1,62.4,56.0,5.11,5.14,3.2,1732
120190,0.53,Ideal,F,SI2,61.1,55.0,5.21,5.25,3.2,1125
120191,1.03,Ideal,H,SI2,62.6,56.0,6.48,6.45,4.04,4293
120192,2.03,Ideal,J,VS2,61.3,56.0,8.16,8.23,5.05,16130
120193,0.7,Ideal,I,VS1,62.2,54.0,5.69,5.76,3.56,2241
120194,1.05,Premium,G,SI2,61.1,60.0,6.48,6.5,3.95,4486
120195,1.59,Ideal,F,VS2,62.3,55.0,7.48,7.45,4.66,17339
120196,0.72,Premium,E,VS2,62.4,58.0,5.75,5.73,3.58,2968
120197,0.91,Good,G,VS2,62.4,60.0,6.12,6.14,3.83,4258
120198,0.3,Ideal,G,VS1,62.6,56.0,4.28,4.32,2.69,605
120199,0.76,Ideal,D,SI1,62.7,56.0,5.78,5.82,3.63,3192
120200,1.01,Good,F,VS2,59.9,59.0,6.54,6.5,3.92,6321
120201,0.7,Premium,H,VS1,61.3,60.0,5.71,5.68,3.49,2667
120202,1.03,Good,G,VS1,63.2,59.0,6.4,6.44,4.07,6460
120203,0.97,Good,F,SI2,58.2,61.0,6.45,6.41,3.71,4044
120204,0.54,Ideal,H,SI1,62.2,56.0,5.2,5.23,3.25,1666
120205,0.31,Ideal,F,VS2,62.1,55.0,4.37,4.38,2.72,802
120206,0.73,Ideal,G,VS1,61.2,55.0,5.82,5.8,3.55,3027
120207,0.38,Ideal,F,VS1,62.0,56.0,4.66,4.7,2.9,910
120208,0.42,Ideal,F,VVS1,61.0,57.0,4.83,4.86,2.96,1332
120209,2.03,Premium,I,VS2,62.7,58.0,8.12,8.07,5.06,18128
120210,0.43,Very Good,D,SI2,61.9,60.0,4.83,4.79,2.98,705
120211,0.31,Ideal,F,VVS1,61.0,57.0,4.36,4.4,2.68,914
120212,1.1,Premium,H,SI1,59.7,61.0,6.7,6.65,4.0,4918
120213,1.07,Ideal,F,VS2,62.3,57.0,6.52,6.54,4.06,7222
120214,0.4,Premium,G,VVS1,61.9,59.0,4.71,4.75,2.93,1073
120215,0.4,Ideal,I,VS1,62.4,56.0,4.74,4.69,2.94,830
120216,0.41,Ideal,E,VS1,61.3,55.0,4.77,4.8,2.93,1007
120217,1.03,Premium,D,SI1,61.2,59.0,6.54,6.49,3.98,5384
120218,0.55,Ideal,F,VVS2,62.1,57.0,5.24,5.21,3.25,2058
120219,2.16,Ideal,H,SI2,61.4,55.0,8.37,8.3,5.11,14040
120220,0.7,Ideal,I,SI1,62.6,58.0,5.61,5.56,3.5,2142
120221,0.31,Ideal,E,VVS2,61.7,53.0,4.43,4.4,2.72,862
120222,0.31,Ideal,G,SI1,62.3,54.0,4.32,4.34,2.7,593
120223,0.51,Ideal,G,VS1,61.4,57.0,5.13,5.17,3.16,1616
120224,0.97,Premium,H,SI2,59.3,60.0,6.36,6.39,3.79,2958
120225,1.04,Ideal,H,SI2,62.2,56.0,6.51,6.48,4.04,4485
120226,1.5,Good,E,SI1,63.5,59.0,7.27,7.22,4.59,9934
120227,0.54,Premium,H,SI1,61.1,61.0,5.22,5.19,3.18,1268
120228,0.3,Ideal,F,VS1,61.9,55.0,4.28,4.34,2.67,621
120229,0.52,Ideal,D,VS2,61.9,55.0,5.17,5.19,3.2,1831
120230,0.91,Very Good,F,SI1,62.4,58.0,6.14,6.17,3.84,3958
120231,1.2,Ideal,F,VVS1,62.4,56.0,6.74,6.8,4.22,12958
120232,1.02,Ideal,D,SI2,60.3,57.0,6.56,6.58,3.96,5984
120233,0.32,Ideal,G,VS1,61.8,55.0,4.43,4.37,2.72,828
120234,0.4,Ideal,E,SI2,61.9,56.0,4.71,4.75,2.93,666
120235,0.4,Very Good,H,VVS1,60.7,60.0,4.73,4.77,2.88,967
120236,2.18,Premium,H,SI2,62.5,58.0,8.32,8.28,5.18,11434
120237,1.19,Ideal,H,SI1,62.1,56.0,6.82,6.76,4.2,6666
120238,0.34,Ideal,H,VS1,61.6,56.0,4.46,4.48,2.75,596
120239,1.08,Ideal,J,VS2,61.9,55.0,6.61,6.58,4.08,4416
120240,1.51,Premium,G,SI2,62.2,58.0,7.43,7.36,4.6,8491
120241,0.53,Ideal,G,SI2,60.6,56.0,5.26,5.3,3.2,1027
120242,0.53,Ideal,E,VS2,61.7,55.0,5.2,5.21,3.21,1670
120243,0.3,Premium,F,VS2,62.3,59.0,4.29,4.26,2.66,776
120244,0.31,Ideal,D,VS2,61.9,56.0,4.33,4.36,2.69,734
120245,0.54,Ideal,G,VVS2,60.7,56.0,5.27,5.32,3.21,1949
120246,0.74,Very Good,E,SI2,60.5,58.0,5.83,5.87,3.53,2659
120247,0.3,Premium,H,SI1,61.7,58.0,4.31,4.34,2.67,475
120248,0.33,Very Good,G,VS1,61.5,57.0,4.47,4.47,2.75,854
120249,0.52,Ideal,G,VS1,61.2,56.0,5.17,5.21,3.17,1808
120250,0.4,Very Good,H,SI1,62.8,58.0,4.66,4.7,2.94,700
120251,1.01,Premium,H,SI1,60.1,58.0,6.56,6.53,3.92,4586
120252,1.04,Premium,E,SI2,61.3,59.0,6.53,6.49,3.99,4957
120253,0.3,Ideal,G,IF,61.6,55.0,4.31,4.3,2.65,956
120254,1.06,Ideal,E,SI1,62.1,55.0,6.54,6.57,4.07,5476
120255,0.55,Very Good,F,VS2,61.7,60.0,5.22,5.24,3.22,1761
120256,1.5,Very Good,F,SI1,60.5,59.0,7.41,7.36,4.48,11939
120257,0.38,Ideal,H,SI1,62.3,55.0,4.6,4.64,2.89,587
120258,1.28,Ideal,G,IF,61.3,56.0,6.99,7.03,4.3,11888
120259,1.51,Premium,H,SI2,62.0,60.0,7.32,7.28,4.52,7314
120260,0.33,Ideal,E,VS2,60.9,57.0,4.44,4.41,2.69,723
120261,0.54,Premium,D,SI1,61.9,58.0,5.2,5.22,3.22,1774
120262,0.33,Premium,I,VVS2,61.0,59.0,4.45,4.43,2.7,743
